name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-17254,NO,1,485,526,683,589,751,783
GENE-17255,NO,1,0,0,0,0,0,0
GENE-17256,NO,1,53,7,38,30,85,14
GENE-17257,NO,1,44,31,28,30,30,29
GENE-17258,NO,1,0,0,0,0,0,0
GENE-17259,NO,1,0,0,0,0,0,0
GENE-17260,NO,1,0,0,0,0,0,0
GENE-17261,NO,1,0,0,0,0,0,0
GENE-17262,NO,1,0,0,0,0,0,0
GENE-17263,NO,1,2,3,30,0,1504,416
GENE-17264,NO,1,0,0,0,0,0,0
GENE-17265,NO,1,973,919,811,860,878,827
GENE-17266,NO,1,0,0,0,0,0,0
GENE-17267,NO,1,48,53,44,34,49,42
GENE-17268,NO,1,0,0,0,0,0,0
GENE-17269,NO,1,0,0,0,0,0,0
GENE-17270,NO,1,1035,1291,2109,1452,1297,1937
GENE-17271,NO,1,19,66,66,44,43,39
GENE-17272,NO,1,59,61,63,65,59,65
GENE-17273,NO,1,0,0,0,0,0,0
GENE-17274,NO,1,115,104,110,96,94,115
GENE-17275,NO,1,2172,2227,2309,2555,1851,1733
GENE-17276,NO,1,1351,1105,4773,4768,1233,3406
GENE-17277,NO,1,0,0,0,0,0,0
GENE-17278,NO,1,0,0,0,0,0,0
GENE-17279,NO,1,1111,1536,1158,1843,1461,1632
GENE-17280,NO,1,83,79,101,93,94,103
GENE-17281,NO,1,0,0,0,0,0,0
GENE-17282,NO,1,32,33,45,38,48,47
GENE-17283,NO,1,0,0,0,0,0,0
GENE-17284,NO,1,148,124,110,125,89,98
GENE-17285,NO,1,0,0,0,0,0,0
GENE-17286,NO,1,0,0,0,0,0,0
GENE-17287,NO,1,0,0,0,0,0,0
GENE-17288,NO,1,0,0,0,0,0,0
GENE-17289,NO,1,0,7,4,0,2,0
GENE-17290,NO,1,27,17,20,23,23,21
GENE-17291,NO,1,29,20,35,23,28,28
GENE-17292,NO,1,481,452,524,448,474,489
GENE-17293,NO,1,9,11,14,7,3,10
GENE-17294,NO,1,0,0,0,0,0,0
GENE-17295,NO,1,0,0,0,0,0,0
GENE-17296,NO,1,0,0,0,0,0,0
GENE-17297,NO,1,0,0,0,0,0,0
GENE-17298,NO,1,0,2,1,1,0,1
GENE-17299,NO,1,0,0,0,0,0,0
GENE-17300,NO,1,0,0,0,0,0,0
GENE-17301,NO,1,0,0,0,0,0,0
GENE-17302,NO,1,296,312,316,279,250,296
GENE-17303,NO,1,0,0,0,0,0,0
GENE-17304,NO,1,0,0,0,0,0,0
GENE-17305,NO,1,0,0,0,0,2,1
GENE-17306,NO,1,0,0,0,0,0,0
GENE-17307,NO,1,0,0,0,0,0,0
GENE-17308,NO,1,0,0,0,0,0,0
GENE-17309,YES,1,0,0,0,0,0,0
GENE-17310,NO,1,0,0,0,0,0,0
GENE-17311,NO,1,0,0,0,0,0,0
GENE-17312,NO,1,0,0,0,0,0,0
GENE-17313,NO,1,0,1,1,3,2,1
GENE-17314,YES,1,0,0,0,0,0,0
GENE-17315,NO,1,0,0,0,0,0,0
GENE-17316,NO,1,0,0,0,0,0,0
GENE-17317,NO,1,0,0,0,0,0,0
GENE-17318,NO,1,4043,19553,1291,1215,1945,788
GENE-17319,NO,1,0,0,0,0,0,0
GENE-17320,NO,1,0,0,0,0,0,0
GENE-17321,NO,1,58,66,50,54,55,53
GENE-17322,NO,1,5,0,0,3,2,1
GENE-17323,NO,1,0,0,0,0,0,0
GENE-17324,NO,1,0,0,0,0,0,0
GENE-17325,NO,1,0,0,0,0,0,0
GENE-17326,NO,1,239,223,270,230,233,263
GENE-17327,NO,1,0,0,0,0,0,0
GENE-17328,NO,1,14,22,14,17,25,15
GENE-17330,NO,1,0,0,0,0,0,0
GENE-17331,NO,1,11,21,22,9,20,26
GENE-17332,NO,1,9,12,11,16,13,12
GENE-17333,NO,1,353,425,384,228,260,362
GENE-17334,NO,1,0,1,0,2,1,3
GENE-17335,NO,1,598,647,816,717,626,884
GENE-17336,NO,1,0,0,0,0,0,0
GENE-17337,NO,1,0,0,0,0,0,0
GENE-17338,NO,1,0,0,0,0,0,0
GENE-17339,NO,1,0,0,0,0,0,0
GENE-17340,NO,1,0,0,0,0,0,0
GENE-17341,NO,1,0,0,0,0,0,0
GENE-17342,YES,1,0,0,0,0,0,0
GENE-17343,NO,1,0,0,0,0,0,0
GENE-17344,NO,1,4,5,10,1,7,5
GENE-17345,NO,1,3,2,5,1,5,7
GENE-17346,NO,1,0,0,0,0,0,0
GENE-17347,NO,1,0,0,0,0,0,0
GENE-17348,NO,1,17,13,11,15,24,16
GENE-17349,NO,1,0,0,0,0,0,0
GENE-17350,NO,1,0,0,0,0,0,0
GENE-17351,NO,1,0,0,1,0,1,1
GENE-17352,NO,1,0,0,0,0,0,0
GENE-17353,NO,1,0,0,0,0,0,0
GENE-17354,NO,1,1442,2025,1744,1837,1765,1483
GENE-17355,NO,1,0,0,0,0,0,0
GENE-17356,NO,1,0,0,0,0,0,0
GENE-17357,NO,1,0,0,0,0,0,0
GENE-17358,NO,1,0,1,0,0,0,1
GENE-17359,NO,1,0,0,0,0,0,0
GENE-17360,NO,1,0,0,0,0,0,0
GENE-17361,NO,1,2046,3740,3190,2882,2598,2681
GENE-17362,NO,1,0,0,0,0,0,0
GENE-17363,NO,1,1,3,0,5,4,3
GENE-17364,NO,1,0,0,0,0,0,0
GENE-17365,NO,1,0,0,0,0,0,0
GENE-17366,NO,1,0,0,0,0,0,0
GENE-17367,NO,1,0,0,0,0,0,0
GENE-17368,NO,1,638,616,475,663,522,593
GENE-17369,NO,1,0,0,0,0,0,0
GENE-17370,NO,1,0,0,0,0,0,0
GENE-17371,NO,1,0,0,0,0,0,0
GENE-17372,YES,1,0,0,0,0,0,0
GENE-17373,NO,1,0,0,0,0,0,0
GENE-17374,NO,1,0,0,0,0,0,0
GENE-17375,NO,1,63,51,52,58,67,44
GENE-17376,NO,1,0,0,0,0,0,0
GENE-17377,NO,1,0,0,0,1,0,0
GENE-17378,NO,1,0,0,0,0,0,0
GENE-17379,NO,1,2423,1575,2504,2254,2317,2291
GENE-17380,NO,1,0,0,0,0,0,0
GENE-17381,NO,1,2,0,0,0,1,2
GENE-17382,NO,1,0,0,0,0,0,0
GENE-17383,NO,1,0,0,0,0,0,0
GENE-17384,YES,1,0,0,0,0,0,0
GENE-17385,NO,1,0,0,0,0,0,0
GENE-17386,NO,1,0,0,0,0,0,0
GENE-17387,NO,1,86,102,113,88,100,112
GENE-17388,NO,1,5,5,4,2,8,7
GENE-17389,NO,1,0,0,0,0,0,0
GENE-17390,NO,1,49,59,35,39,64,55
GENE-17391,NO,1,0,0,0,0,0,0
GENE-17392,NO,1,0,0,0,0,0,0
GENE-17393,NO,1,0,0,0,0,0,0
GENE-17394,NO,1,1556,1700,1233,678,497,1427
GENE-17395,NO,1,0,0,0,0,0,0
GENE-17396,NO,1,4,1,1,2,4,1
GENE-17397,NO,1,0,0,0,0,0,0
GENE-17398,NO,1,0,0,0,0,0,0
GENE-17399,NO,1,0,0,0,0,0,0
GENE-17400,NO,1,0,0,0,0,0,0
GENE-17401,NO,1,0,0,0,0,0,0
GENE-17402,NO,1,0,0,0,0,0,0
GENE-17403,NO,1,21,13,35,7,15,28
GENE-17404,NO,1,43,40,42,32,40,27
GENE-17405,YES,1,0,0,0,0,0,0
GENE-17406,NO,1,0,0,0,0,0,0
GENE-17407,NO,1,0,0,0,0,0,0
GENE-17408,NO,1,0,0,0,0,0,0
GENE-17409,NO,1,0,0,0,0,0,0
GENE-17410,YES,1,0,0,0,0,0,0
GENE-17411,NO,1,0,0,0,0,0,0
GENE-17412,NO,1,1,1,0,2,0,0
GENE-17413,NO,1,2851,1964,2043,1932,1753,2248
GENE-17414,NO,1,0,0,0,0,0,0
GENE-17415,NO,1,116,117,125,128,118,144
GENE-17416,YES,1,0,0,0,0,0,0
GENE-17417,NO,1,0,0,0,0,0,0
GENE-17418,NO,1,94,72,78,69,110,78
GENE-17419,NO,1,0,0,0,0,0,0
GENE-17420,NO,1,200,523,316,808,250,179
GENE-17421,NO,1,0,0,0,0,0,0
GENE-17422,NO,1,0,0,0,0,0,0
GENE-17423,NO,1,6997,5772,3365,12132,5320,4010
GENE-17424,NO,1,0,0,0,0,0,0
GENE-17425,NO,1,4,6,1,0,4,5
GENE-17426,NO,1,0,0,0,0,0,0
GENE-17427,NO,1,0,0,0,0,0,0
GENE-17428,NO,1,66,80,91,64,54,56
GENE-17429,NO,1,0,0,0,0,0,0
GENE-17430,NO,1,6,3,5,3,2,4
GENE-17431,NO,1,0,0,0,0,0,0
GENE-17432,NO,1,0,0,0,0,0,0
GENE-17433,NO,1,0,0,0,0,0,0
GENE-17434,NO,1,21,28,30,24,25,30
GENE-17435,NO,1,0,0,0,0,0,0
GENE-17436,YES,1,0,0,0,0,0,0
GENE-17437,NO,1,0,0,0,0,0,0
GENE-17438,NO,1,0,0,0,0,0,0
GENE-17439,NO,1,0,0,0,0,0,0
GENE-17440,NO,1,0,0,0,0,0,0
GENE-17441,NO,1,0,0,1,1,0,0
GENE-17442,NO,1,0,0,0,0,0,0
GENE-17443,NO,1,0,0,0,0,0,0
GENE-17444,NO,1,0,0,0,0,0,0
GENE-17445,NO,1,0,0,0,0,0,0
GENE-17446,NO,1,0,0,0,0,0,0
GENE-17447,NO,1,98,109,65,77,138,99
GENE-17448,NO,1,24,30,35,34,38,26
GENE-17449,NO,1,0,0,0,0,0,0
GENE-17450,NO,1,0,0,0,0,0,0
GENE-17451,NO,1,76,122,57,91,168,106
GENE-17452,NO,1,0,0,0,0,0,0
GENE-17453,NO,1,0,0,0,0,0,0
GENE-17454,NO,1,0,0,0,0,0,0
GENE-17455,NO,1,562,583,634,811,614,592
GENE-17456,NO,1,0,0,0,0,0,0
GENE-17457,NO,1,0,0,0,2,2,0
GENE-17458,NO,1,0,0,0,0,0,0
GENE-17459,NO,1,0,0,0,0,0,0
GENE-17460,NO,1,0,0,0,0,0,0
GENE-17461,NO,1,0,0,0,0,0,0
GENE-17462,NO,1,41,25,32,41,46,45
GENE-17463,NO,1,1,1,0,0,1,0
GENE-17464,NO,1,0,0,0,0,0,0
GENE-17466,NO,1,0,0,0,0,0,0
GENE-17467,NO,1,4,5,4,5,5,3
GENE-17468,NO,1,25,27,23,18,22,22
GENE-17469,YES,1,1,1,1,4,6,7
GENE-17470,NO,1,290,282,277,286,248,336
GENE-17471,NO,1,1,1,2,0,1,1
GENE-17472,NO,1,8,5,8,13,3,7
GENE-17473,NO,1,0,0,0,0,0,0
GENE-17474,NO,1,0,0,0,0,0,0
GENE-17475,NO,1,0,0,0,0,0,0
GENE-17476,NO,1,0,0,0,0,0,0
GENE-17477,NO,1,0,0,0,0,0,0
GENE-17478,NO,1,0,0,0,0,0,0
GENE-17479,NO,1,137,76,109,102,91,109
GENE-17480,NO,1,0,0,0,0,0,0
GENE-17481,NO,1,0,0,0,0,0,0
GENE-17482,NO,1,0,0,0,0,0,0
GENE-17483,NO,1,273,250,331,248,204,242
GENE-17484,NO,1,0,0,0,0,0,0
GENE-17485,NO,1,156,151,162,122,167,150
GENE-17486,NO,1,0,0,0,0,0,0
GENE-17487,NO,1,0,0,0,0,0,0
GENE-17488,NO,1,0,0,0,0,0,0
GENE-17489,NO,1,0,0,0,0,0,0
GENE-17490,NO,1,0,0,0,0,0,0
GENE-17491,YES,1,0,0,0,0,0,0
GENE-17492,NO,1,0,0,0,0,0,0
GENE-17493,NO,1,0,0,0,0,0,0
GENE-17494,NO,1,195,185,207,189,141,145
GENE-17495,NO,1,0,0,0,0,0,0
GENE-17496,NO,1,0,0,0,0,0,0
GENE-17497,NO,1,54,64,65,87,69,42
GENE-17498,NO,1,0,0,0,0,0,0
GENE-17499,NO,1,0,0,0,0,0,0
GENE-17500,NO,1,0,0,0,0,0,0
GENE-17501,NO,1,0,0,0,0,0,0
GENE-17502,NO,1,1440,1791,1681,1500,1666,1513
GENE-17503,NO,1,24,50,33,29,39,36
GENE-17504,NO,1,0,0,0,0,0,0
GENE-17505,NO,1,0,0,0,0,0,0
GENE-17506,NO,1,0,0,0,0,0,0
GENE-17507,NO,1,3360,3093,3422,3748,4594,3560
GENE-17508,NO,1,0,0,0,0,0,0
GENE-17509,NO,1,4,0,0,1,2,0
GENE-17510,NO,1,76,104,122,89,123,87
GENE-17511,NO,1,1881,1916,1832,1973,2023,1861
GENE-17512,NO,1,0,0,0,0,0,0
GENE-17513,NO,1,0,0,0,0,0,0
GENE-17514,YES,1,0,0,0,0,0,0
GENE-17515,NO,1,0,0,0,0,0,0
GENE-17516,NO,1,0,0,0,0,0,0
GENE-17517,NO,1,871,1150,895,708,997,1127
GENE-17518,NO,1,0,0,0,0,0,0
GENE-17519,NO,1,0,0,0,0,0,0
GENE-17520,NO,1,0,0,0,0,0,0
GENE-17521,NO,1,35,48,41,62,55,60
GENE-17523,NO,1,184,194,206,209,193,206
GENE-17524,NO,1,105,34,1,13,34,59
GENE-17525,NO,1,1794,1846,2013,1894,2048,2214
GENE-17526,NO,1,0,0,0,0,0,0
GENE-17527,NO,1,0,0,0,0,0,0
GENE-17528,NO,1,125,109,100,116,101,110
GENE-17529,NO,1,0,0,0,0,0,0
GENE-17531,NO,1,0,0,0,0,0,0
GENE-17532,NO,1,0,0,0,0,0,0
GENE-17533,NO,1,0,0,0,0,0,0
GENE-17534,NO,1,0,0,0,0,0,0
GENE-17535,NO,1,0,0,0,0,0,0
GENE-17536,NO,1,12,6,11,6,8,8
GENE-17537,NO,1,1620,1352,1107,1415,1033,694
GENE-17538,NO,1,0,1,0,1,0,1
GENE-17539,NO,1,139,150,141,167,205,120
GENE-17540,NO,1,0,0,0,0,0,0
GENE-17541,NO,1,1,1,2,4,1,0
GENE-17542,YES,1,0,0,0,0,0,0
GENE-17543,NO,1,0,0,0,0,0,0
GENE-17544,NO,1,0,0,0,0,0,0
GENE-17545,NO,1,20,28,33,31,17,34
GENE-17546,NO,1,0,0,0,0,0,0
GENE-17547,NO,1,0,0,0,0,0,0
GENE-17548,NO,1,0,0,0,0,0,0
GENE-17550,NO,1,0,0,0,0,0,0
GENE-17551,NO,1,0,0,0,0,0,0
GENE-17552,NO,1,1642,1581,1327,2139,1949,1735
GENE-17553,NO,1,0,0,0,0,0,0
GENE-17554,NO,1,0,0,0,0,0,0
GENE-17555,NO,1,29,17,19,16,18,18
GENE-17556,NO,1,68,75,61,68,55,88
GENE-17557,NO,1,6,10,5,13,7,13
GENE-17558,NO,1,0,0,0,0,0,0
GENE-17559,NO,1,20,26,21,29,25,23
GENE-17560,NO,1,10,11,7,13,5,11
GENE-17561,NO,1,0,0,0,0,0,0
GENE-17562,NO,1,0,0,0,0,0,0
GENE-17563,NO,1,0,0,0,0,0,0
GENE-17564,NO,1,149,101,55,114,67,96
GENE-17565,NO,1,0,0,0,0,0,0
GENE-17566,NO,1,0,0,0,0,0,0
GENE-17567,NO,1,2,6,6,3,6,5
GENE-17568,NO,1,0,0,2,0,1,0
GENE-17569,NO,1,0,1,0,0,0,1
GENE-17570,NO,1,1,0,0,0,1,0
GENE-17571,NO,1,0,0,0,0,0,0
GENE-17572,NO,1,174,168,145,147,171,164
GENE-17573,NO,1,0,0,0,0,0,0
GENE-17574,NO,1,0,0,0,0,0,0
GENE-17575,NO,1,0,0,0,0,0,0
GENE-17576,NO,1,0,0,0,0,0,0
GENE-17577,NO,1,0,0,0,0,0,0
GENE-17578,NO,1,1,5,4,4,4,2
GENE-17579,NO,1,0,0,0,0,0,0
GENE-17580,NO,1,43,71,46,35,56,50
GENE-17581,NO,1,0,0,0,0,0,0
GENE-17582,NO,1,0,0,0,0,0,0
GENE-17583,NO,1,0,0,0,0,0,0
GENE-17584,NO,1,235,245,208,230,235,244
GENE-17585,NO,1,183,190,152,170,174,157
GENE-17586,NO,1,0,0,0,0,0,0
GENE-17587,NO,1,0,0,0,0,0,0
GENE-17588,NO,1,0,0,0,0,0,0
GENE-17589,NO,1,0,0,0,0,0,0
GENE-17590,NO,1,0,0,0,0,0,0
GENE-17591,NO,1,58,27,47,63,49,34
GENE-17592,NO,1,0,0,0,0,0,0
GENE-17593,NO,1,2,4,2,4,4,2
GENE-17594,NO,1,0,0,0,0,0,0
GENE-17595,NO,1,1434,1370,1276,1407,1153,1402
GENE-17596,NO,1,0,0,0,0,0,0
GENE-17597,NO,1,2,10,3,6,5,10
GENE-17598,NO,1,0,0,0,0,0,0
GENE-17599,NO,1,0,0,0,0,0,0
GENE-17600,NO,1,0,0,0,0,0,0
GENE-17601,NO,1,0,0,0,0,0,0
GENE-17602,NO,1,0,0,0,0,0,0
GENE-17603,NO,1,0,0,0,0,0,0
GENE-17604,NO,1,0,0,0,0,0,0
GENE-17605,NO,1,0,0,0,0,0,0
GENE-17606,NO,1,0,0,0,0,0,0
GENE-17607,NO,1,1,1,0,0,0,0
GENE-17608,NO,1,0,0,0,0,0,0
GENE-17609,NO,1,47,25,18,38,43,51
GENE-17610,NO,1,2,0,0,0,2,0
GENE-17611,NO,1,27,0,13,56,150,108
GENE-17612,NO,1,0,0,0,0,0,0
GENE-17613,NO,1,0,0,0,0,0,0
GENE-17614,NO,1,0,0,0,0,0,0
GENE-17615,NO,1,0,0,0,0,0,0
GENE-17616,NO,1,0,0,0,0,0,0
GENE-17618,NO,1,0,0,0,0,0,0
GENE-17619,NO,1,0,1,0,1,1,0
GENE-17620,NO,1,0,0,0,0,0,0
GENE-17621,NO,1,0,0,0,0,0,0
GENE-17622,NO,1,0,0,0,0,0,0
GENE-17623,NO,1,0,0,0,0,0,0
GENE-17624,NO,1,0,0,0,0,0,0
GENE-17625,NO,1,38,12,45,66,93,58
GENE-17626,NO,1,6,13,6,13,10,11
GENE-17627,NO,1,279,412,454,246,327,371
GENE-17628,NO,1,122,129,151,118,143,120
GENE-17629,NO,1,2004,2221,2044,2079,2815,2324
GENE-17630,NO,1,1,0,1,0,1,1
GENE-17631,NO,1,1107,1335,1016,1045,1816,1266
GENE-17632,NO,1,0,0,0,0,0,0
GENE-17633,NO,1,0,0,0,0,0,0
GENE-17634,NO,1,0,0,0,0,0,0
GENE-17635,NO,1,0,0,0,0,0,0
GENE-17636,NO,1,0,0,0,0,0,0
GENE-17637,NO,1,0,0,0,0,0,0
GENE-17638,NO,1,0,0,0,0,0,0
GENE-17639,NO,1,1687,1431,1082,1599,1106,1668
GENE-17640,NO,1,0,0,0,0,0,0
GENE-17641,NO,1,0,0,0,0,0,0
GENE-17642,NO,1,69,59,107,29,107,72
GENE-17643,NO,1,36,49,43,44,35,44
GENE-17644,NO,1,1766,1192,1331,1291,1360,1436
GENE-17645,NO,1,0,0,0,0,0,0
GENE-17646,NO,1,503,475,545,569,502,620
GENE-17647,NO,1,0,0,0,0,0,0
GENE-17648,NO,1,2,0,1,0,0,3
GENE-17649,NO,1,0,0,0,0,0,0
GENE-17650,NO,1,937,891,818,885,944,941
GENE-17651,NO,1,1800,1876,1797,1672,230,1618
GENE-17652,NO,1,0,0,0,0,0,0
GENE-17653,NO,1,0,0,0,0,0,0
GENE-17654,NO,1,0,0,0,0,0,0
GENE-17655,NO,1,0,0,0,0,0,0
GENE-17656,NO,1,116,99,79,106,101,105
GENE-17657,NO,1,0,0,0,0,0,0
GENE-17658,NO,1,0,0,1,0,0,0
GENE-17659,NO,1,0,0,0,0,0,0
GENE-17660,NO,1,0,0,0,0,0,0
GENE-17661,NO,1,0,0,0,0,0,0
GENE-17662,NO,1,6,9,8,5,5,9
GENE-17663,NO,1,0,0,0,0,0,0
GENE-17664,NO,1,0,0,0,0,0,0
GENE-17665,NO,1,0,0,0,0,0,0
GENE-17666,NO,1,0,0,0,0,0,0
GENE-17667,NO,1,0,0,0,0,0,0
GENE-17668,NO,1,0,0,0,0,0,0
GENE-17669,NO,1,0,0,0,0,0,0
GENE-17670,NO,1,0,1,0,2,1,1
GENE-17671,NO,1,0,0,0,0,0,0
GENE-17672,NO,1,0,0,0,0,0,0
GENE-17673,NO,1,0,0,0,0,0,0
GENE-17674,NO,1,0,0,0,0,0,0
GENE-17675,NO,1,2,1,1,0,3,2
GENE-17676,NO,1,0,1,0,0,0,0
GENE-17677,NO,1,0,0,0,0,0,0
GENE-17678,NO,1,477,748,567,476,593,782
GENE-17679,NO,1,0,0,0,0,0,0
GENE-17680,NO,1,0,0,0,0,0,0
GENE-17681,NO,1,0,0,0,0,0,0
GENE-17682,NO,1,1239,317,266,1299,978,119
GENE-17683,NO,1,0,0,0,0,0,0
GENE-17684,NO,1,0,0,0,0,0,0
GENE-17685,NO,1,0,0,0,0,0,0
GENE-17686,NO,1,0,0,0,0,0,0
GENE-17687,NO,1,0,0,0,0,0,0
GENE-17688,NO,1,0,0,0,0,0,0
GENE-17689,NO,1,322,344,272,291,266,373
GENE-17690,NO,1,142,190,202,182,157,121
GENE-17691,NO,1,0,0,0,1,0,0
GENE-17692,NO,1,0,0,0,0,0,0
GENE-17693,NO,1,0,0,0,0,0,0
GENE-17694,NO,1,0,0,0,0,0,0
GENE-17695,NO,1,0,0,0,0,0,0
GENE-17696,NO,1,379,48,76,676,0,303
GENE-17697,NO,1,1,0,0,0,0,1
GENE-17698,NO,1,0,0,0,0,0,0
GENE-17699,NO,1,117,128,117,135,107,101
GENE-17700,NO,1,925,748,611,979,688,688
GENE-17701,NO,1,137,191,142,315,141,231
GENE-17702,NO,1,7,3,6,5,6,4
GENE-17703,NO,1,0,0,0,0,0,0
GENE-17704,NO,1,71,81,69,68,72,57
GENE-17705,NO,1,0,0,0,0,0,0
GENE-17706,NO,1,27,55,45,40,26,38
GENE-17707,NO,1,0,0,0,0,0,0
GENE-17708,NO,1,0,0,0,0,0,0
GENE-17709,NO,1,0,0,0,0,0,0
GENE-17710,NO,1,9,13,14,10,16,14
GENE-17711,NO,1,0,0,0,0,0,0
GENE-17712,NO,1,292,72,425,25,623,28
GENE-17713,NO,1,0,0,0,0,0,0
GENE-17714,NO,1,2,1,2,8,3,5
GENE-17715,NO,1,0,0,0,0,0,0
GENE-17716,NO,1,8,13,13,14,5,14
GENE-17717,NO,1,0,0,0,0,0,0
GENE-17718,NO,1,0,0,0,0,0,0
GENE-17719,NO,1,0,0,0,0,0,0
GENE-17720,NO,1,0,0,0,0,0,0
GENE-17721,NO,1,0,0,0,0,0,0
GENE-17722,NO,1,0,0,0,0,0,0
GENE-17723,NO,1,0,0,0,0,0,0
GENE-17724,NO,1,0,0,0,0,0,0
GENE-17725,NO,1,0,0,0,0,0,0
GENE-17726,YES,1,0,0,0,0,0,0
GENE-17727,NO,1,79,83,170,153,66,96
GENE-17729,NO,1,0,0,0,0,0,0
GENE-17730,NO,1,154,96,84,88,113,116
GENE-17731,NO,1,0,0,0,0,0,0
GENE-17732,NO,1,0,0,0,0,0,0
GENE-17733,NO,1,0,0,0,0,0,0
GENE-17734,NO,1,0,0,0,0,0,0
GENE-17735,NO,1,0,0,0,0,0,1
GENE-17736,NO,1,0,0,0,0,0,0
GENE-17737,NO,1,0,0,0,0,0,0
GENE-17738,NO,1,0,0,0,0,0,0
GENE-17739,NO,1,0,0,0,0,0,0
GENE-17740,NO,1,0,0,0,0,0,0
GENE-17741,NO,1,0,0,0,0,0,0
GENE-17742,YES,1,0,0,0,0,0,0
GENE-17743,NO,1,0,0,0,0,0,0
GENE-17744,NO,1,0,0,0,0,0,0
GENE-17745,NO,1,7,3,10,8,3,5
GENE-17746,NO,1,112,73,107,95,101,141
GENE-17747,NO,1,688,834,793,974,878,780
GENE-17748,YES,1,0,0,0,1,0,1
GENE-17749,NO,1,0,0,0,0,0,0
GENE-17750,NO,1,0,0,0,0,0,0
GENE-17752,NO,1,56,34,42,31,20,47
GENE-17753,NO,1,0,0,0,0,0,0
GENE-17754,NO,1,297,508,417,472,252,342
GENE-17756,NO,1,0,0,0,0,0,0
GENE-17757,NO,1,0,0,0,0,0,0
GENE-17758,NO,1,0,0,0,0,0,0
GENE-17759,NO,1,0,0,0,0,0,0
GENE-17760,NO,1,0,0,0,0,0,0
GENE-17761,NO,1,188,298,215,195,277,340
GENE-17762,NO,1,0,0,0,0,0,0
GENE-17763,NO,1,0,0,0,0,0,0
GENE-17764,NO,1,0,0,1,1,1,1
GENE-17765,NO,1,0,0,0,0,0,0
GENE-17766,NO,1,19,8,13,7,11,5
GENE-17767,NO,1,229,127,168,1421,36,412
GENE-17768,NO,1,0,0,0,0,0,0
GENE-17769,NO,1,0,0,0,0,0,0
GENE-17770,NO,1,0,0,0,0,0,0
GENE-17771,NO,1,994,963,827,962,915,954
GENE-17772,NO,1,0,0,0,0,0,0
GENE-17773,NO,1,5,3,4,4,1,4
GENE-17774,NO,1,25,31,31,23,27,21
GENE-17775,NO,1,0,0,0,0,0,0
GENE-17776,NO,1,0,0,0,0,0,0
GENE-17777,NO,1,0,0,0,0,0,0
GENE-17778,NO,1,0,0,0,0,0,0
GENE-17779,NO,1,174,203,242,263,249,303
GENE-17780,NO,1,0,0,0,0,0,0
GENE-17781,NO,1,0,0,0,0,0,0
GENE-17782,NO,1,183,122,192,127,126,147
GENE-17783,NO,1,0,0,0,0,0,0
GENE-17784,NO,1,0,0,0,0,0,0
GENE-17785,NO,1,165,208,147,174,224,143
GENE-17786,NO,1,0,0,0,0,0,0
GENE-17787,NO,1,0,0,0,0,0,0
GENE-17788,NO,1,0,0,0,0,0,0
GENE-17789,NO,1,0,0,0,0,0,0
GENE-17790,NO,1,0,0,0,0,0,0
GENE-17791,NO,1,0,0,0,0,0,0
GENE-17792,YES,1,4,6,1,9,4,8
GENE-17793,NO,1,34,45,21,43,38,30
GENE-17794,NO,1,0,0,0,0,0,0
GENE-17795,NO,1,0,0,0,0,0,0
GENE-17796,NO,1,111,81,155,125,120,118
GENE-17797,NO,1,0,0,0,0,0,0
GENE-17798,NO,1,5,2,4,6,0,0
GENE-17799,NO,1,0,0,0,0,0,0
GENE-17801,NO,1,0,0,0,0,0,0
GENE-17802,NO,1,0,0,0,0,0,0
GENE-17803,NO,1,0,0,0,0,0,0
GENE-17804,NO,1,0,0,0,0,0,0
GENE-17805,NO,1,0,0,0,0,0,0
GENE-17806,NO,1,0,0,0,0,0,0
GENE-17807,NO,1,0,0,0,0,0,0
GENE-17808,NO,1,0,0,0,0,0,0
GENE-17809,NO,1,0,0,0,0,0,0
GENE-17810,NO,1,0,0,0,0,0,0
GENE-17811,NO,1,0,0,0,0,1,0
GENE-17812,NO,1,0,0,2,0,0,0
GENE-17813,NO,1,479,421,371,406,424,526
GENE-17814,NO,1,0,0,0,0,0,0
GENE-17815,NO,1,2,0,0,0,0,0
GENE-17816,NO,1,0,0,0,0,0,0
GENE-17817,NO,1,0,0,0,0,0,0
GENE-17818,NO,1,0,0,0,0,0,0
GENE-17819,NO,1,0,0,0,0,0,0
GENE-17820,NO,1,1054,2502,988,1402,1388,440
GENE-17821,NO,1,0,0,0,0,0,0
GENE-17822,NO,1,0,0,0,0,0,0
GENE-17823,NO,1,0,0,0,0,0,0
GENE-17824,NO,1,0,0,0,0,0,0
GENE-17825,NO,1,132,127,113,65,133,62
GENE-17827,NO,1,0,0,0,0,0,0
GENE-17828,NO,1,0,0,0,0,0,0
GENE-17829,NO,1,0,0,0,0,0,0
GENE-17830,NO,1,0,0,0,0,0,0
GENE-17831,NO,1,0,0,1,0,0,0
GENE-17832,YES,1,0,0,0,0,0,0
GENE-17833,NO,1,461,354,395,238,283,391
GENE-17834,NO,1,0,0,0,0,0,0
GENE-17835,NO,1,0,0,0,0,0,0
GENE-17836,NO,1,0,0,0,0,0,0
GENE-17837,NO,1,0,0,0,0,0,0
GENE-17838,NO,1,0,0,0,0,0,0
GENE-17839,NO,1,0,0,0,0,0,0
GENE-17840,NO,1,0,0,0,0,0,0
